class,subclass
Q831772,Q1343553
Q831772,Q2086443
Q831772,Q11424431
Q831772,Q11664891
Q831772,Q65154778
Q831772,Q383187
Q831772,Q3321043
Q831772,Q3459302
Q831772,Q4732580
Q831772,Q5155573
Q831772,Q161604
Q831772,Q201833
Q831772,Q209339
Q831772,Q238498
Q831772,Q747536
Q831772,Q756431
Q831772,Q832721
Q831772,Q1150083
Q831772,Q1186710
Q831772,Q1283200
Q831772,Q4029753
Q831772,Q4030090
Q831772,Q4031150
Q831772,Q4031153
Q831772,Q4031886
Q831772,Q4155843
Q831772,Q5641629
Q831772,Q5641799
Q831772,Q6489117
Q831772,Q56345186
Q831772,Q4349068
Q831772,Q30006784
Q831772,Q1747582
Q831772,Q16532732
Q831772,Q337954
Q831772,Q3902089
Q831772,Q15256289
Q831772,Q1378945
Q831772,Q11143517
Q831772,Q15900291
Q831772,Q440311
Q831772,Q970374
Q831772,Q3020761
Q831772,Q4100491
Q831772,Q28783520
Q831772,Q28783903
Q831772,Q28784027
Q831772,Q28784051
Q831772,Q28784073
Q831772,Q28784124
Q831772,Q28784155
Q831772,Q28784368
Q831772,Q28784412
Q831772,Q28784441
Q831772,Q28784455
Q831772,Q213142
Q831772,Q918448
Q831772,Q4556791
Q831772,Q28669179
Q831772,Q836342
Q831772,Q1434587
Q831772,Q1472953
Q831772,Q3241312
Q831772,Q4349641
Q831772,Q4439293
Q831772,Q4503925
Q831772,Q4503926
Q831772,Q4568509
Q831772,Q4576307
Q831772,Q8037653
Q831772,Q17080824
Q831772,Q63618091
Q831772,Q65068985
Q831772,Q40795688
Q831772,Q48350193
Q831772,Q50232001
Q831772,Q631456
Q831772,Q1129164
Q831772,Q2542468
Q831772,Q4705364
Q831772,Q4966618
Q831772,Q5149947
Q831772,Q6902181
Q831772,Q7618997
Q831772,Q7708239
Q831772,Q16982649
Q831772,Q16983216
Q831772,Q17005047
Q831772,Q17513640
Q831772,Q18922615
Q831772,Q20877089
Q831772,Q20978079
Q831772,Q21055143
Q831772,Q21197551
Q831772,Q25067171
Q831772,Q28007086
Q831772,Q28048280
Q831772,Q28048293
Q831772,Q28074978
Q831772,Q28075088
Q831772,Q28126676
Q831772,Q28164792
Q831772,Q28176055
Q831772,Q28176185
Q831772,Q28176807
Q831772,Q28368895
Q831772,Q28860016
Q831772,Q39432368
Q831772,Q60740362
Q831772,Q65041046
Q831772,Q65075008
Q831772,Q65082206
Q831772,Q85763178
Q831772,Q48780978
Q831772,Q4598
Q831772,Q4603
Q831772,Q208730
Q831772,Q737384
Q831772,Q1275499
Q831772,Q25182621
Q831772,Q152731
Q831772,Q152733
Q831772,Q161830
Q831772,Q195462
Q831772,Q234162
Q831772,Q241760
Q831772,Q242761
Q831772,Q245927
Q831772,Q274474
Q831772,Q274480
Q831772,Q275787
Q831772,Q302037
Q831772,Q323287
Q831772,Q326092
Q831772,Q326100
Q831772,Q328964
Q831772,Q328970
Q831772,Q386764
Q831772,Q473667
Q831772,Q492602
Q831772,Q587225
Q831772,Q632605
Q831772,Q684722
Q831772,Q728547
Q831772,Q857671
Q831772,Q1815386
Q831772,Q1981571
Q831772,Q2002797
Q831772,Q2021477
Q831772,Q2163628
Q831772,Q2320950
Q831772,Q2377701
Q831772,Q3389529
Q831772,Q23938019
Q831772,Q1934583
Q831772,Q2278669
Q831772,Q3934942
Q831772,Q4031893
Q831772,Q6175717
Q831772,Q65050899
Q831772,Q69423649
Q831772,Q2406691
Q831772,Q2419695
Q831772,Q2503713
Q831772,Q2741966
Q831772,Q2903520
Q831772,Q2903527
Q831772,Q2903535
Q831772,Q1425925
Q831772,Q1587237
Q831772,Q106841885
Q831772,Q352796
Q831772,Q11652896
Q831772,Q119457
Q831772,Q463624
Q831772,Q464731
Q831772,Q466393
Q831772,Q475664
Q831772,Q492517
Q831772,Q652606
Q831772,Q661169
Q831772,Q918033
Q831772,Q1032410
Q831772,Q1057164
Q831772,Q1129583
Q831772,Q1142855
Q831772,Q1292593
Q831772,Q1412326
Q831772,Q1449508
Q831772,Q1760361
Q831772,Q1777783
Q831772,Q1795383
Q831772,Q2434454
Q831772,Q4742821
Q831772,Q4743653
Q831772,Q5100585
Q831772,Q12084333
Q831772,Q15833025
Q831772,Q15836091
Q831772,Q15840635
Q831772,Q17122346
Q831772,Q25385482
Q831772,Q28763544
Q831772,Q60847380
Q831772,Q162528
Q831772,Q328950
Q831772,Q535476
Q831772,Q539959
Q831772,Q645246
Q831772,Q1000389
Q831772,Q1003985
Q831772,Q1309931
Q831772,Q1395460
Q831772,Q1431762
Q831772,Q1748228
Q831772,Q1753562
Q831772,Q2427559
Q831772,Q4952126
Q831772,Q5300032
Q831772,Q6146185
Q831772,Q8014870
Q831772,Q9200921
Q831772,Q11352449
Q831772,Q11506153
Q831772,Q11631112
Q831772,Q12061612
Q831772,Q15039722
Q831772,Q16525028
Q831772,Q16998969
Q831772,Q25222765
Q831772,Q25412198
Q831772,Q51905063
Q831772,Q4028348
Q831772,Q4154066
Q831772,Q29051409
Q831772,Q4028336
Q831772,Q4028337
Q831772,Q4597576
Q831772,Q4867353
Q831772,Q7305422
Q831772,Q30910983
Q831772,Q30911027
Q831772,Q30911082
Q831772,Q30911227
Q831772,Q7001768
Q831772,Q15793761
Q831772,Q20826861
Q831772,Q89099788
Q831772,Q4545898
Q831772,Q4546060
Q831772,Q4598112
Q831772,Q682883
Q831772,Q897005
Q831772,Q1497497
Q831772,Q1750740
Q831772,Q1785103
Q831772,Q2103049
Q831772,Q2944299
Q831772,Q2944303
Q831772,Q2972871
Q831772,Q2972875
Q831772,Q3033942
Q831772,Q3060709
Q831772,Q4028025
Q831772,Q4030383
Q831772,Q4128813
Q831772,Q4343739
Q831772,Q4343747
Q831772,Q4533514
Q831772,Q5152318
Q831772,Q5152321
Q831772,Q5152345
Q831772,Q5349943
Q831772,Q5456252
Q831772,Q6146183
Q831772,Q6246918
Q831772,Q7892375
Q831772,Q10872085
Q831772,Q11506088
Q831772,Q11631111
Q831772,Q12061654
Q831772,Q12102992
Q831772,Q14955537
Q831772,Q15195532
Q831772,Q16250551
Q831772,Q16488291
Q831772,Q16687141
Q831772,Q16719482
Q831772,Q16724086
Q831772,Q17064440
Q831772,Q17067811
Q831772,Q20097238
Q831772,Q29017129
Q831772,Q55823848
Q831772,Q56306137
Q831772,Q56611711
Q831772,Q65045791
Q831772,Q65045792
Q831772,Q65045795
Q831772,Q65045804
Q831772,Q65045805
Q831772,Q65045814
Q831772,Q65045816
Q831772,Q65045820
Q831772,Q65045822
Q831772,Q65045839
Q831772,Q65067224
Q831772,Q65067228
Q831772,Q65067232
Q831772,Q65090326
Q831772,Q65198940
Q831772,Q65201981
Q831772,Q65202481
Q831772,Q65202688
Q831772,Q97200524
Q831772,Q107031540
Q831772,Q43940
Q831772,Q127441
Q831772,Q187498
Q831772,Q188416
Q831772,Q207194
Q831772,Q231455
Q831772,Q352512
Q831772,Q455052
Q831772,Q476078
Q831772,Q584496
Q831772,Q644463
Q831772,Q649847
Q831772,Q698495
Q831772,Q733369
Q831772,Q872497
Q831772,Q918094
Q831772,Q2090145
Q831772,Q2495119
Q831772,Q2670280
Q831772,Q3560164
Q831772,Q3705402
Q831772,Q4193486
Q831772,Q5641801
Q831772,Q6119848
Q831772,Q11506139
Q831772,Q12059382
Q831772,Q12110129
Q831772,Q16636122
Q831772,Q25383503
Q831772,Q28668986
Q831772,Q28668989
Q831772,Q48698227
Q831772,Q55657153
Q831772,Q55657721
Q831772,Q55657723
Q831772,Q55657724
Q831772,Q55657728
Q831772,Q55657759
Q831772,Q55657766
Q831772,Q55658017
Q831772,Q55659122
Q831772,Q55659215
Q831772,Q55659217
Q831772,Q55659648
Q831772,Q55659649
Q831772,Q55659881
Q831772,Q55659882
Q831772,Q55659883
Q831772,Q60827000
Q831772,Q60827484
Q831772,Q60828800
Q831772,Q60829803
Q831772,Q60829804
Q831772,Q60829861
Q831772,Q60829878
Q831772,Q60830254
Q831772,Q60830280
Q831772,Q86661144
Q831772,Q385545
Q831772,Q2253387
Q831772,Q55659598
Q831772,Q55659928
Q831772,Q463177
Q831772,Q529878
Q831772,Q3169188
Q831772,Q3496603
Q831772,Q4349615
Q831772,Q6078153
Q831772,Q941062
Q831772,Q1312952
Q831772,Q1784228
Q831772,Q2063458
Q831772,Q2497393
Q831772,Q3373799
Q831772,Q4165060
Q831772,Q4349642
Q831772,Q5500641
Q831772,Q6682380
Q831772,Q6764068
Q831772,Q62024421
Q831772,Q65045821
Q831772,Q65067222
Q831772,Q65067231
Q831772,Q65067456
Q831772,Q65068998
Q831772,Q65068999
Q831772,Q65069000
Q831772,Q65069246
Q831772,Q65069250
Q831772,Q105745741
Q831772,Q2523499
Q831772,Q28498898
Q831772,Q4371119
Q831772,Q4371121
Q831772,Q65560719
Q831772,Q550687
Q831772,Q1420185
Q831772,Q7942487
Q831772,Q16532703
Q831772,Q16626916
Q831772,Q16532709
Q831772,Q16532714
Q831772,Q16532720
Q831772,Q281914
Q831772,Q287037
Q831772,Q287060
Q831772,Q2382829
Q831772,Q2390058
Q831772,Q2806615
Q831772,Q2806617
Q831772,Q2806631
Q831772,Q2806685
Q831772,Q2806686
Q831772,Q2806814
Q831772,Q2806835
Q831772,Q2814430
Q831772,Q2817132
Q831772,Q2817164
Q831772,Q2817173
Q831772,Q12124390
Q831772,Q108044887
Q831772,Q16825576
Q831772,Q2806660
Q831772,Q2817157
Q831772,Q3599248
Q831772,Q89612655
Q831772,Q17082793
Q831772,Q20051462
Q831772,Q23680113
Q831772,Q4031879
Q831772,Q4031880
Q831772,Q4031882
Q831772,Q4031883
Q831772,Q4031884
Q831772,Q97279843
Q831772,Q930649
Q831772,Q3037465
Q831772,Q17067417
Q831772,Q60825594
Q831772,Q60829308
Q831772,Q85748870
Q831772,Q11190660
Q831772,Q5100732
Q831772,Q4209331
Q831772,Q4546952
Q831772,Q261912
Q831772,Q4209103
Q831772,Q4031888
Q831772,Q4031891
Q831772,Q4349616
Q831772,Q4553389
Q831772,Q5067919
Q831772,Q6787911
Q831772,Q4856383
Q831772,Q62572021
Q831772,Q5100733
Q831772,Q10290048
Q831772,Q11581072
Q831772,Q11594773
Q831772,Q109377425
Q831772,Q109594635
Q831772,Q10698574
Q831772,Q10698583
Q831772,Q10698934
Q831772,Q31890414
Q831772,Q33432869
Q831772,Q33434980
Q831772,Q33505337
Q831772,Q846773
Q831772,Q13479982
Q831772,Q39086217
Q831772,Q5704901
Q831772,Q72327695
Q831772,Q72862240
Q831772,Q65201678
Q831772,Q65201679
Q831772,Q65201680
Q831772,Q65209619
Q831772,Q97279424
Q831772,Q56368025
Q831772,Q61112261
Q831772,Q61112263
Q831772,Q61115330
Q831772,Q65199419
Q831772,Q65199431
Q831772,Q65209372
Q831772,Q85987739
Q831772,Q85997092
Q831772,Q97187181
Q831772,Q97187417
Q831772,Q56368026
Q831772,Q56368911
Q831772,Q61375085
Q831772,Q65198767
Q831772,Q65198769
Q831772,Q65201685
Q831772,Q65209744
Q831772,Q65209746
Q831772,Q97185456
Q831772,Q97185461
Q831772,Q1083662
Q831772,Q75208456
Q831772,Q76290709
Q831772,Q106841834
Q831772,Q106129117
Q831772,Q56331681
Q831772,Q97185275
Q831772,Q97185589
Q831772,Q97186137
Q831772,Q65209353
Q831772,Q65209356
Q831772,Q65201628
Q831772,Q65201710
Q831772,Q97199338
Q831772,Q4641197
Q831772,Q60991630
Q831772,Q97279640
Q831772,Q97279701
Q831772,Q97279974
Q831772,Q106020037
Q831772,Q12085152
Q831772,Q12146866
Q831772,Q12154958
Q831772,Q7542215
Q831772,Q105461680
Q831772,Q10331465
Q831772,Q10331466
Q831772,Q10331467
Q831772,Q10331468
Q831772,Q10331469
Q831772,Q10331470
Q831772,Q10263027
Q831772,Q10263029
Q831772,Q10263030
Q831772,Q10263031
Q831772,Q10263032
Q831772,Q10263033
Q831772,Q10337661
Q831772,Q110429139
Q831772,Q110429274
Q831772,Q110429287
Q831772,Q110431745
Q831772,Q110944598
Q831772,Q110997090
Q831772,Q248526
Q831772,Q554157
Q831772,Q570716
Q831772,Q898043
Q831772,Q995761
Q831772,Q1354928
Q831772,Q21042125
Q831772,Q28719333
Q831772,Q60830271
Q831772,Q111080352
Q831772,Q28038924
Q831772,Q107634715
Q831772,Q4418146
Q831772,Q3543447
Q831772,Q23940476
Q831772,Q1472117
Q831772,Q107634745
Q831772,Q209401
Q831772,Q384724
Q831772,Q106093190
Q831772,Q110859933
Q831772,Q65046972
Q831772,Q110428921
Q831772,Q28794069
Q831772,Q4028918
Q831772,Q4029925
Q831772,Q4029926
Q831772,Q4029928
Q831772,Q4031801
Q831772,Q4031985
Q831772,Q4112916
Q831772,Q4124948
Q831772,Q4128809
Q831772,Q4128810
Q831772,Q4145036
Q831772,Q4167915
Q831772,Q4193414
Q831772,Q4204265
Q831772,Q4235074
Q831772,Q4238100
Q831772,Q4269520
Q831772,Q4337546
Q831772,Q4398317
Q831772,Q4426751
Q831772,Q4482866
Q831772,Q28747673
Q831772,Q20066178
Q831772,Q3644173
Q831772,Q5100469
Q831772,Q2797995
Q831772,Q5456254
Q831772,Q107111931
Q831772,Q110291792
Q831772,Q110291824
Q831772,Q107627500
Q831772,Q107627509
Q831772,Q107627531
Q831772,Q110311638
Q831772,Q110311648
Q831772,Q110868737
Q831772,Q11651342
Q831772,Q65202426
Q831772,Q65202949
Q831772,Q97184859
Q831772,Q97186015
Q831772,Q97186024
Q831772,Q97186032
Q831772,Q97186043
Q831772,Q97279408
Q831772,Q97279419
Q831772,Q30938210
Q831772,Q55582088
Q831772,Q106561513
Q831772,Q108455807
Q831772,Q4430346
Q831772,Q7401309
Q831772,Q23002046
Q831772,Q5256588
Q831772,Q40798014
Q831772,Q50227188
Q831772,Q50298610
Q831772,Q50299427
Q831772,Q50300004
Q831772,Q50315713
Q831772,Q50332013
Q831772,Q50332042
Q831772,Q100319648
Q831772,Q75208581
Q831772,Q2181813
Q831772,Q2525459
Q831772,Q21013828
Q831772,Q24064123
Q831772,Q30754734
Q831772,Q54983242
Q831772,Q108853245
Q831772,Q108853268
Q831772,Q108914197
Q831772,Q1064637
Q831772,Q1869538
Q831772,Q2072453
Q831772,Q2074100
Q831772,Q2093989
Q831772,Q2269697
Q831772,Q2312570
Q831772,Q2329637
Q831772,Q2565735
Q831772,Q3253200
Q831772,Q3253201
Q831772,Q3253202
Q831772,Q3253203
Q831772,Q3253204
Q831772,Q4193667
Q831772,Q4193669
Q831772,Q16250700
Q831772,Q4370299
Q831772,Q4031267
Q831772,Q28764981
Q831772,Q21042124
Q831772,Q75208916
Q831772,Q106125986
Q831772,Q16656975
Q831772,Q16656977
Q831772,Q16656980
Q831772,Q16656982
Q831772,Q16656985
Q831772,Q16656988
Q831772,Q17053788
Q40692185,Q40692185
Q41397,Q41397
Q41397,Q2763
Q41397,Q1371470
Q41397,Q2235125
Q41397,Q3092671
Q41397,Q3442035
Q41397,Q5533462
Q41397,Q7311339
Q41397,Q13582471
Q41397,Q16889816
Q41397,Q17029088
Q41397,Q108323073
Q41397,Q108702572
Q41397,Q926080
Q41397,Q1752358
Q41397,Q1867101
Q41397,Q2278817
Q41397,Q2478315
Q41397,Q2587808
Q41397,Q3188158
Q41397,Q4499387
Q41397,Q4499391
Q41397,Q4499393
Q41397,Q4499394
Q41397,Q4499404
Q41397,Q4499410
Q41397,Q10293068
Q41397,Q12364047
Q41397,Q60745735
Q41397,Q85227623
Q41397,Q1342425
Q41397,Q3616339
Q41397,Q108733451
Q41397,Q59916566
Q41397,Q107992235
Q22696370,Q22696370
Q3458196,Q3458196
Q360372,Q360372
Q25438796,Q25438796
Q47069668,Q47069668
Q26206570,Q26206570
Q339249,Q339249
Q159505,Q159505
Q159505,Q836342
Q172560,Q172560
Q172560,Q2293072
Q172560,Q11497058
Q172560,Q27889468
Q172560,Q1771272
Q22338592,Q22338592
Q22280976,Q22280976
Q1129398,Q1129398
Q1129398,Q548126
Q1129398,Q4390543
Q1129398,Q4493539
Q1129398,Q63642380
Q1129398,Q105517027
Q1129398,Q108209958
Q1129398,Q4765148
Q1129398,Q3435775
Q1129398,Q104630847
Q1129398,Q104735712
Q1129398,Q104865460
Q105611,Q105611
Q105611,Q5153180
Q21096291,Q21096291
Q63980799,Q63980799
Q24451601,Q24451601
Q3997825,Q3997825
Q654117,Q654117
Q654117,Q2994640
Q654117,Q15879612
Q654117,Q7920476
Q8960966,Q8960966
Q5456252,Q5456252
Q5456252,Q5456254
Q5456252,Q107111931
Q74595662,Q74595662
Q358805,Q358805
Q751982,Q751982
Q14914926,Q14914926
Q14914926,Q701198
Q14914926,Q1061047
Q14914926,Q3526877
Q14914926,Q14914942
Q14914926,Q205364
Q14914926,Q1134564
Q79077079,Q79077079
Q1321523,Q1321523
Q60676589,Q60676589
Q939087,Q939087
Q23498202,Q23498202
Q94602741,Q94602741
Q11479931,Q11479931
Q1135604,Q1135604
Q1135604,Q14860507
Q1135604,Q14876760
Q1135604,Q21105895
Q1135604,Q21106397
Q1135604,Q22290745
Q1135604,Q59926303
Q1135604,Q14860500
Q1135604,Q14901694
Q1135604,Q21111351
Q1135604,Q21133693
Q1135604,Q22284281
Q1135604,Q22284284
Q1135604,Q22284291
Q1135604,Q22288524
Q1135604,Q22291207
Q1135604,Q31391314
Q1135604,Q47009224
Q1135604,Q22288531
Q1135604,Q22284290
Q1135604,Q22284280
Q1135604,Q22284286
Q1135604,Q22284283
Q1135604,Q22284287
Q1135604,Q22284282
Q1135604,Q22284288
Q1135604,Q22284285
Q1135604,Q24459411
Q1371297,Q1371297
Q25343648,Q25343648
Q849211,Q849211
Q109622963,Q109622963
Q184753,Q184753
Q184753,Q190940
Q184753,Q827023
Q184753,Q866650
Q184753,Q939378
Q184753,Q1573613
Q184753,Q1630633
Q184753,Q2078852
Q184753,Q2098923
Q184753,Q2112335
Q184753,Q2603108
Q184753,Q3390934
Q184753,Q4335229
Q184753,Q4339925
Q184753,Q4372969
Q184753,Q4391416
Q184753,Q4399137
Q184753,Q4470770
Q184753,Q4479635
Q184753,Q6914390
Q184753,Q10431461
Q184753,Q12096356
Q184753,Q13104851
Q184753,Q16863179
Q184753,Q84240787
Q184753,Q102187479
Q184753,Q193211
Q184753,Q720026
Q184753,Q991153
Q184753,Q1172159
Q184753,Q2424791
Q184753,Q7535756
Q184753,Q21119857
Q184753,Q38624
Q184753,Q68854
Q184753,Q2454710
Q184753,Q6660546
Q184753,Q17027419
Q184753,Q30325669
Q184753,Q47156933
Q184753,Q48816444
Q184753,Q4356698
Q184753,Q5066817
Q184753,Q5503423
Q184753,Q5503424
Q184753,Q10670611
Q184753,Q65160211
Q184753,Q2474600
Q184753,Q4797535
Q184753,Q2612403
Q184753,Q1788815
Q184753,Q3055418
Q184753,Q5169522
Q184753,Q10662193
Q184753,Q10708095
Q184753,Q280206
Q184753,Q379476
Q184753,Q755488
Q184753,Q826918
Q184753,Q1144367
Q184753,Q1425737
Q184753,Q1494009
Q184753,Q1696031
Q184753,Q1779478
Q184753,Q2444305
Q184753,Q2620365
Q184753,Q3200997
Q184753,Q5062119
Q184753,Q5384023
Q184753,Q5524429
Q184753,Q5809100
Q184753,Q6393620
Q184753,Q6821207
Q184753,Q6931220
Q184753,Q6967225
Q184753,Q7090704
Q184753,Q7135604
Q184753,Q7631154
Q184753,Q7899540
Q184753,Q16611087
Q184753,Q16909638
Q184753,Q16928189
Q184753,Q17085172
Q184753,Q25312855
Q184753,Q25324230
Q184753,Q25348646
Q184753,Q28130032
Q184753,Q54947288
Q184753,Q65064461
Q184753,Q67376135
Q184753,Q69641020
Q184753,Q106642653
Q184753,Q1472058
Q184753,Q2657006
Q184753,Q3280669
Q184753,Q4674782
Q184753,Q5505909
Q184753,Q7333610
Q184753,Q5954360
Q184753,Q5281208
Q184753,Q9095226
Q184753,Q76823376
Q184753,Q689496
Q184753,Q7596727
Q184753,Q4068608
Q184753,Q5831691
Q184753,Q5831693
Q184753,Q5831695
Q184753,Q5831697
Q184753,Q6176926
Q184753,Q7920165
Q184753,Q55788313
Q184753,Q11611511
Q184753,Q14906551
Q184753,Q808760
Q184753,Q25109891
Q184753,Q5139488
Q184753,Q1367304
Q184753,Q3048989
Q184753,Q3505030
Q184753,Q17007356
Q184753,Q1516051
Q184753,Q4761773
Q184753,Q7884708
Q184753,Q55783385
Q184753,Q6949364
Q184753,Q100326647
Q184753,Q1916694
Q184753,Q3678249
Q184753,Q5201211
Q184753,Q55781791
Q184753,Q55783672
Q184753,Q804332
Q184753,Q1297985
Q184753,Q1995526
Q184753,Q2100002
Q184753,Q5135341
Q184753,Q54932066
Q184753,Q67512337
Q184753,Q2625993
Q184753,Q12859169
Q184753,Q7159218
Q184753,Q492129
Q184753,Q624590
Q184753,Q1237766
Q184753,Q2095551
Q184753,Q7295649
Q184753,Q16937269
Q184753,Q19000480
Q184753,Q102186604
Q184753,Q3119250
Q184753,Q7249604
Q184753,Q55790206
Q184753,Q1548946
Q184753,Q5955085
Q184753,Q7440153
Q184753,Q378895
Q184753,Q9395510
Q184753,Q18554475
Q184753,Q502785
Q184753,Q2246002
Q184753,Q4973829
Q184753,Q5196691
Q184753,Q6806134
Q184753,Q1985225
Q184753,Q4389541
Q184753,Q5563105
Q184753,Q5563107
Q184753,Q5571105
Q184753,Q6495663
Q184753,Q6806107
Q184753,Q6806120
Q184753,Q6967244
Q184753,Q7077950
Q184753,Q7243619
Q184753,Q7835825
Q184753,Q55787347
Q184753,Q385532
Q184753,Q5464655
Q184753,Q5464658
Q184753,Q1756640
Q184753,Q24975676
Q184753,Q55787411
Q184753,Q1451507
Q184753,Q55998483
Q184753,Q1346023
Q184753,Q6842571
Q184753,Q42404192
Q184753,Q42404343
Q184753,Q42425827
Q184753,Q1257011
Q184753,Q1916692
Q184753,Q1961342
Q184753,Q55788691
Q184753,Q55788692
Q184753,Q326921
Q184753,Q591639
Q184753,Q1304399
Q184753,Q1937676
Q184753,Q2716919
Q184753,Q5064100
Q184753,Q7243097
Q184753,Q17165621
Q184753,Q106672331
Q184753,Q6934642
Q184753,Q15443105
Q184753,Q18558181
Q184753,Q19000644
Q184753,Q55783064
Q184753,Q60195313
Q184753,Q102296977
Q184753,Q4948817
Q184753,Q2695170
Q184753,Q5018774
Q184753,Q5259492
Q184753,Q5395975
Q184753,Q5566618
Q184753,Q11546777
Q184753,Q3264425
Q184753,Q4862068
Q184753,Q2658686
Q184753,Q67512780
Q184753,Q2581333
Q184753,Q5159124
Q184753,Q7442966
Q184753,Q11689657
Q184753,Q4354267
Q184753,Q24975508
Q184753,Q32147323
Q184753,Q32147339
Q184753,Q32147357
Q184753,Q32147374
Q184753,Q32147386
Q184753,Q32147402
Q184753,Q32147416
Q184753,Q32147433
Q184753,Q32147448
Q184753,Q32147463
Q184753,Q32147478
Q184753,Q32147492
Q184753,Q32147509
Q184753,Q32147523
Q184753,Q32147540
Q184753,Q32147556
Q184753,Q6817091
Q184753,Q55785445
Q184753,Q55785882
Q184753,Q55786793
Q184753,Q55786795
Q184753,Q55786796
Q184753,Q55790200
Q184753,Q25450958
Q184753,Q4982380
Q184753,Q2732398
Q184753,Q7455128
Q184753,Q32143916
Q184753,Q32143930
Q184753,Q32143944
Q184753,Q3395618
Q184753,Q3664169
Q184753,Q5114004
Q184753,Q733477
Q184753,Q53660456
Q184753,Q53661612
Q184753,Q5159122
Q184753,Q22090497
Q184753,Q25044159
Q184753,Q1774245
Q184753,Q16545548
Q184753,Q48973749
Q743488,Q743488
Q3586948,Q3586948
Q2920604,Q2920604
Q2920604,Q105659414
Q2920604,Q108748542
Q2920604,Q109568693
Q3305019,Q3305019
Q16995693,Q16995693
Q5420038,Q5420038
Q94572597,Q94572597
Q5176895,Q5176895
Q5176895,Q58815974
Q107343049,Q107343049
Q107343049,Q1144784
Q107343049,Q774461
Q107343049,Q56771420
Q14872721,Q14872721
Q14872721,Q14890392
Q14872721,Q21095109
Q14872721,Q21097556
Q14872721,Q21115223
Q14872721,Q21173822
Q14872721,Q22290306
Q14872721,Q29573159
Q14872721,Q21105168
Q14872721,Q63771590
Q14872721,Q66986411
Q14872721,Q21105166
Q14872721,Q21123993
Q14872721,Q21418907
Q14872721,Q22295523
Q14872721,Q21105117
Q14872721,Q21105118
Q14872721,Q21105119
Q7331066,Q7331066
Q1415275,Q1415275
Q1415275,Q524488
Q1415275,Q2298453
Q1415275,Q2310702
Q1415275,Q3288189
Q1415275,Q3961623
Q1415275,Q6947335
Q26001231,Q26001231
