class	superclass
Q2072431	Q4284762
Q2072431	Q61788060
Q2072431	Q3074541
Q2072431	Q17988854
Q2072431	Q1914636
Q2072431	Q3769299
Q2072431	Q1190554
Q2072431	Q20937557
Q2072431	Q9332
Q2072431	Q1150070
Q2072431	Q26907166
Q2072431	Q16887380
Q2072431	Q28813620
Q2072431	Q58415929
Q2072431	Q99527517
Q2072431	Q35120
Q1550225	Q1550225
Q1550225	Q171558
Q1550225	Q629257
Q1550225	Q3839081
Q1550225	Q18669875
Q1550225	Q3433185
Q1550225	Q813912
Q1550225	Q1132455
Q1550225	Q1190554
Q1550225	Q1920219
Q1550225	Q1931388
Q1550225	Q3505845
Q1550225	Q5422048
Q1550225	Q86923152
Q1550225	Q26907166
Q1550225	Q621184
Q1550225	Q2574811
Q1550225	Q87075524
Q1550225	Q31464082
Q1550225	Q483247
Q1550225	Q937228
Q1550225	Q104493
Q1550225	Q58415929
Q1550225	Q18603648
Q1550225	Q944806
Q1550225	Q21170479
Q1550225	Q188572
Q1550225	Q35120
Q1550225	Q1207505
Q1550225	Q488383
Q1550225	Q42848
Q1550225	Q2684591
Q1550225	Q11028
Q1550225	Q108163
Q1550225	Q7184903
Q1550225	Q246672
Q1550225	Q474328
Q1550225	Q41796
Q1550225	Q7048977
Q1550225	Q1786828
Q1550225	Q9380010
Q1550225	Q15916540
Q1550225	Q5371079
Q1550225	Q628523
Q1550225	Q183046
Q1550225	Q20817253
Q1550225	Q16877783
Q1550225	Q16889133
Q1550225	Q29651519
Q1550225	Q99527517
Q841236	Q841236
Q841236	Q1763090
Q841236	Q28100974
Q841236	Q49848
Q841236	Q3769186
Q841236	Q1190554
Q841236	Q3505845
Q841236	Q234460
Q841236	Q15621286
Q841236	Q37866906
Q841236	Q26907166
Q841236	Q483247
Q841236	Q937228
Q841236	Q327000
Q841236	Q184754
Q841236	Q47461344
Q841236	Q107435521
Q841236	Q13427241
Q841236	Q188572
Q841236	Q35120
Q841236	Q386724
Q841236	Q58415929
Q841236	Q1554231
Q841236	Q20937557
Q841236	Q42848
Q841236	Q2684591
Q841236	Q15401930
Q841236	Q31464082
Q841236	Q103940464
Q841236	Q1864008
Q841236	Q17537576
Q841236	Q286583
Q841236	Q11028
Q841236	Q8205328
Q841236	Q451967
Q841236	Q1856757
Q841236	Q2135540
Q841236	Q108163
Q841236	Q1150771
Q841236	Q16686448
Q841236	Q16887380
Q841236	Q488383
Q841236	Q23958946
Q841236	Q7184903
Q841236	Q246672
Q841236	Q474328
Q841236	Q61788060
Q841236	Q2995644
Q841236	Q223557
Q841236	Q28813620
Q841236	Q4406616
Q841236	Q35459920
Q841236	Q41796
Q841236	Q30241068
Q841236	Q7048977
Q841236	Q99527517
Q841236	Q1914636
Q841236	Q3769299
Q841236	Q1786828
Q841236	Q9380010
Q841236	Q15916540
Q841236	Q9332
Q841236	Q5371079
Q841236	Q628523
Q841236	Q183046
Q841236	Q20817253
Q841236	Q16877783
Q841236	Q16889133
Q841236	Q29651519
Q17310301	Q17310301
Q17310301	Q1301203
Q17310301	Q19357312
Q17310301	Q6087062
Q17310301	Q1864008
Q17310301	Q451967
Q17310301	Q1856757
Q17310301	Q2135540
Q17310301	Q15621286
Q17310301	Q3249551
Q17310301	Q61788060
Q17310301	Q188572
Q17310301	Q1150070
Q17310301	Q20937557
Q17310301	Q67518978
Q17310301	Q386724
Q17310301	Q42848
Q17310301	Q2684591
Q17310301	Q15401930
Q17310301	Q1190554
Q17310301	Q16887380
Q17310301	Q1914636
Q17310301	Q3769299
Q17310301	Q35120
Q17310301	Q11028
Q17310301	Q26907166
Q17310301	Q108163
Q17310301	Q9332
Q17310301	Q1150771
Q17310301	Q16686448
Q17310301	Q28813620
Q17310301	Q7184903
Q17310301	Q246672
Q17310301	Q474328
Q17310301	Q2995644
Q17310301	Q488383
Q17310301	Q58415929
Q17310301	Q99527517
Q17310301	Q41796
Q17310301	Q30241068
Q17310301	Q7048977
Q17310301	Q1786828
Q17310301	Q9380010
Q17310301	Q15916540
Q17310301	Q5371079
Q17310301	Q628523
Q17310301	Q183046
Q17310301	Q20817253
Q17310301	Q16877783
Q17310301	Q16889133
Q17310301	Q29651519
Q657449	Q657449
Q657449	Q898830
Q657449	Q1656682
Q657449	Q3533467
Q657449	Q175331
Q657449	Q628455
Q657449	Q1190554
Q657449	Q9332
Q657449	Q769620
Q657449	Q1914636
Q657449	Q273120
Q657449	Q89753576
Q657449	Q82821
Q657449	Q451967
Q657449	Q4026292
Q657449	Q26907166
Q657449	Q251777
Q657449	Q180684
Q657449	Q628523
Q657449	Q61788060
Q657449	Q20937557
Q657449	Q58415929
Q657449	Q16334295
Q657449	Q839578
Q657449	Q367293
Q657449	Q11028
Q657449	Q16334298
Q657449	Q16887380
Q657449	Q35120
Q657449	Q3769299
Q657449	Q7184903
Q657449	Q28813620
Q657449	Q609298
Q657449	Q61961344
Q657449	Q52948
Q657449	Q602884
Q657449	Q921513
Q657449	Q488383
Q657449	Q7048977
Q657449	Q99527517
Q657449	Q98119401
Q657449	Q483247
Q657449	Q2990593
Q657449	Q22294683
Q657449	Q188572
Q657449	Q2996394
Q657449	Q22269697
Q657449	Q42848
Q657449	Q2684591
Q657449	Q3249551
Q657449	Q13878858
Q657449	Q64732777
Q657449	Q108163
Q657449	Q1150070
Q657449	Q67518978
Q657449	Q246672
Q657449	Q474328
Q657449	Q41796
Q657449	Q1786828
Q657449	Q9380010
Q657449	Q15916540
Q657449	Q5371079
Q657449	Q183046
Q657449	Q20817253
Q657449	Q16877783
Q657449	Q16889133
Q657449	Q29651519
Q365680	Q365680
Q365680	Q1174599
Q365680	Q1520311
Q365680	Q124490
Q365680	Q4026292
Q365680	Q83267
Q365680	Q1456832
Q365680	Q1914636
Q365680	Q1190554
Q365680	Q26907166
Q365680	Q3537603
Q365680	Q6765918
Q365680	Q20937557
Q365680	Q567555
Q365680	Q16887380
Q365680	Q58415929
Q365680	Q104493
Q365680	Q849149
Q365680	Q28813620
Q365680	Q35120
Q365680	Q21170479
Q365680	Q29896155
Q365680	Q99527517
Q365680	Q1207505
Q365680	Q10862449
Q365680	Q55091441
Q365680	Q937228
Q365680	Q36161
Q365680	Q930933
Q365680	Q2995644
Q365680	Q217594
Q365680	Q864377
Q365680	Q5469988
Q365680	Q7184903
Q365680	Q30241068
Q365680	Q246672
Q365680	Q16889133
Q365680	Q4393498
Q365680	Q488383
Q365680	Q7048977
Q365680	Q16686448
Q189656	Q189656
Q189656	Q7281
Q189656	Q170028
Q189656	Q13579947
Q189656	Q11024
Q189656	Q905726
Q189656	Q98144857
Q189656	Q600571
Q189656	Q11028
Q189656	Q29485
Q189656	Q105952144
Q189656	Q921513
Q189656	Q6031064
Q189656	Q7184903
Q189656	Q849149
Q189656	Q937228
Q189656	Q1747121
Q189656	Q86923152
Q189656	Q1920219
Q189656	Q3769299
Q189656	Q87075524
Q189656	Q1307337
Q189656	Q18812548
Q189656	Q1132455
Q189656	Q29896155
Q189656	Q9332
Q189656	Q2990593
Q189656	Q22294683
Q189656	Q35120
Q189656	Q5422048
Q189656	Q18603648
Q189656	Q813912
Q189656	Q10862449
Q189656	Q621184
Q189656	Q52948
Q189656	Q23009552
Q189656	Q488383
Q189656	Q7048977
Q189656	Q180684
Q189656	Q1190554
Q189656	Q31464082
Q189656	Q104493
Q189656	Q944806
Q189656	Q1914636
Q189656	Q4026292
Q189656	Q21170479
Q189656	Q839578
Q189656	Q3505845
Q189656	Q26907166
Q189656	Q2996394
Q189656	Q36161
Q189656	Q930933
Q189656	Q1207505
Q189656	Q22269697
Q189656	Q23009675
Q189656	Q55091441
Q189656	Q217594
Q189656	Q864377
Q189656	Q5469988
Q189656	Q609298
Q189656	Q20937557
Q189656	Q3249551
Q189656	Q13878858
Q189656	Q64732777
Q189656	Q483247
Q189656	Q17988854
Q189656	Q58415929
Q189656	Q2995644
Q189656	Q246672
Q189656	Q16889133
Q189656	Q188572
Q189656	Q602884
Q189656	Q30241068
Q189656	Q1150070
Q189656	Q67518978
Q189656	Q4393498
Q189656	Q16887380
Q189656	Q42848
Q189656	Q2684591
Q189656	Q16686448
Q189656	Q28813620
Q189656	Q99527517
Q189656	Q108163
Q189656	Q474328
Q189656	Q41796
Q189656	Q1786828
Q189656	Q9380010
Q189656	Q15916540
Q189656	Q5371079
Q189656	Q628523
Q189656	Q183046
Q189656	Q20817253
Q189656	Q16877783
Q189656	Q29651519
Q7897387	Q7897387
Q7897387	Q2672648
Q7897387	Q3482410
Q7897387	Q180684
Q7897387	Q921513
Q7897387	Q839578
Q7897387	Q9332
Q7897387	Q2990593
Q7897387	Q22294683
Q7897387	Q1914636
Q7897387	Q609298
Q7897387	Q2996394
Q7897387	Q22269697
Q7897387	Q52948
Q7897387	Q602884
Q7897387	Q1190554
Q7897387	Q20937557
Q7897387	Q3249551
Q7897387	Q13878858
Q7897387	Q64732777
Q7897387	Q4026292
Q7897387	Q483247
Q7897387	Q26907166
Q7897387	Q1150070
Q7897387	Q67518978
Q7897387	Q16887380
Q7897387	Q188572
Q7897387	Q28813620
Q7897387	Q58415929
Q7897387	Q35120
Q7897387	Q42848
Q7897387	Q2684591
Q7897387	Q99527517
Q7897387	Q11028
Q7897387	Q108163
Q7897387	Q7184903
Q7897387	Q246672
Q7897387	Q474328
Q7897387	Q41796
Q7897387	Q488383
Q7897387	Q7048977
Q7897387	Q1786828
Q7897387	Q9380010
Q7897387	Q15916540
Q7897387	Q5371079
Q7897387	Q628523
Q7897387	Q183046
Q7897387	Q20817253
Q7897387	Q16877783
Q7897387	Q16889133
Q7897387	Q29651519
Q766875	Q766875
Q766875	Q2352121
Q766875	Q3308225
Q766875	Q17091170
Q766875	Q8461
Q766875	Q179742
Q766875	Q5431887
Q766875	Q180684
Q766875	Q839578
Q766875	Q11536499
Q766875	Q609298
Q766875	Q3505845
Q766875	Q52948
Q766875	Q602884
Q766875	Q921513
Q766875	Q483247
Q766875	Q937228
Q766875	Q4026292
Q766875	Q188572
Q766875	Q9332
Q766875	Q2990593
Q766875	Q22294683
Q766875	Q35120
Q766875	Q1914636
Q766875	Q42848
Q766875	Q2684591
Q766875	Q2996394
Q766875	Q1190554
Q766875	Q22269697
Q766875	Q11028
Q766875	Q26907166
Q766875	Q20937557
Q766875	Q108163
Q766875	Q3249551
Q766875	Q13878858
Q766875	Q64732777
Q766875	Q7184903
Q766875	Q246672
Q766875	Q474328
Q766875	Q1150070
Q766875	Q67518978
Q766875	Q16887380
Q766875	Q58415929
Q766875	Q41796
Q766875	Q488383
Q766875	Q7048977
Q766875	Q28813620
Q766875	Q1786828
Q766875	Q9380010
Q766875	Q15916540
Q766875	Q99527517
Q766875	Q5371079
Q766875	Q628523
Q766875	Q183046
Q766875	Q20817253
Q766875	Q16877783
Q766875	Q16889133
Q766875	Q29651519
Q49776	Q49776
Q49776	Q273120
Q49776	Q628191
Q49776	Q2310419
Q49776	Q180684
Q49776	Q628523
Q49776	Q1190554
Q49776	Q1914636
Q49776	Q839578
Q49776	Q11028
Q49776	Q26907166
Q49776	Q20937557
Q49776	Q7184903
Q49776	Q609298
Q49776	Q16887380
Q49776	Q58415929
Q49776	Q52948
Q49776	Q602884
Q49776	Q921513
Q49776	Q488383
Q49776	Q7048977
Q49776	Q28813620
Q49776	Q35120
Q49776	Q4026292
Q49776	Q483247
Q49776	Q9332
Q49776	Q2990593
Q49776	Q22294683
Q49776	Q99527517
Q49776	Q188572
Q49776	Q2996394
Q49776	Q22269697
Q49776	Q42848
Q49776	Q2684591
Q49776	Q3249551
Q49776	Q13878858
Q49776	Q64732777
Q49776	Q108163
Q49776	Q1150070
Q49776	Q67518978
Q49776	Q246672
Q49776	Q474328
Q49776	Q41796
Q49776	Q1786828
Q49776	Q9380010
Q49776	Q15916540
Q49776	Q5371079
Q49776	Q183046
Q49776	Q20817253
Q49776	Q16877783
Q49776	Q16889133
Q49776	Q29651519
Q3178478	Q3178478
Q3178478	Q3075355
Q3178478	Q11398090
Q3178478	Q1190554
Q3178478	Q1914636
Q3178478	Q104637332
Q3178478	Q26907166
Q3178478	Q20937557
Q3178478	Q67518233
Q3178478	Q16887380
Q3178478	Q58415929
Q3178478	Q3249551
Q3178478	Q67518978
Q3178478	Q1150070
Q3178478	Q28813620
Q3178478	Q35120
Q3178478	Q99527517
Q3533467	Q3533467
Q3533467	Q9332
Q3533467	Q769620
Q3533467	Q1914636
Q3533467	Q4026292
Q3533467	Q1190554
Q3533467	Q20937557
Q3533467	Q26907166
Q3533467	Q16887380
Q3533467	Q28813620
Q3533467	Q58415929
Q3533467	Q99527517
Q3533467	Q35120
Q686984	Q686984
Q686984	Q7897387
Q686984	Q2672648
Q686984	Q3482410
Q686984	Q180684
Q686984	Q921513
Q686984	Q839578
Q686984	Q9332
Q686984	Q2990593
Q686984	Q22294683
Q686984	Q1914636
Q686984	Q609298
Q686984	Q2996394
Q686984	Q22269697
Q686984	Q52948
Q686984	Q602884
Q686984	Q1190554
Q686984	Q20937557
Q686984	Q3249551
Q686984	Q13878858
Q686984	Q64732777
Q686984	Q4026292
Q686984	Q483247
Q686984	Q26907166
Q686984	Q1150070
Q686984	Q67518978
Q686984	Q16887380
Q686984	Q188572
Q686984	Q28813620
Q686984	Q58415929
Q686984	Q35120
Q686984	Q42848
Q686984	Q2684591
Q686984	Q99527517
Q686984	Q11028
Q686984	Q108163
Q686984	Q7184903
Q686984	Q246672
Q686984	Q474328
Q686984	Q41796
Q686984	Q488383
Q686984	Q7048977
Q686984	Q1786828
Q686984	Q9380010
Q686984	Q15916540
Q686984	Q5371079
Q686984	Q628523
Q686984	Q183046
Q686984	Q20817253
Q686984	Q16877783
Q686984	Q16889133
Q686984	Q29651519
Q1064904	Q1064904
Q1064904	Q193078
Q1064904	Q481609
Q1064904	Q2057971
Q1064904	Q3249551
Q1064904	Q47496130
Q1064904	Q7189713
Q1064904	Q1150070
Q1064904	Q20937557
Q1064904	Q67518978
Q1064904	Q1190554
Q1064904	Q3505845
Q1064904	Q16887380
Q1064904	Q35120
Q1064904	Q26907166
Q1064904	Q483247
Q1064904	Q937228
Q1064904	Q28813620
Q1064904	Q188572
Q1064904	Q58415929
Q1064904	Q99527517
Q1064904	Q42848
Q1064904	Q2684591
Q1064904	Q11028
Q1064904	Q108163
Q1064904	Q7184903
Q1064904	Q246672
Q1064904	Q474328
Q1064904	Q41796
Q1064904	Q488383
Q1064904	Q7048977
Q1064904	Q1786828
Q1064904	Q9380010
Q1064904	Q15916540
Q1064904	Q5371079
Q1064904	Q628523
Q1064904	Q183046
Q1064904	Q20817253
Q1064904	Q16877783
Q1064904	Q16889133
Q1064904	Q29651519
Q357104	Q357104
Q357104	Q645883
Q357104	Q1190554
Q357104	Q2351849
Q357104	Q28972820
Q357104	Q26907166
Q357104	Q8434
Q357104	Q918385
Q357104	Q133500
Q357104	Q7406919
Q357104	Q58415929
Q357104	Q1150070
Q357104	Q3249551
Q357104	Q2200417
Q357104	Q14819853
Q357104	Q61788126
Q357104	Q20937557
Q357104	Q67518978
Q357104	Q451967
Q357104	Q2897903
Q357104	Q35120
Q357104	Q61788060
Q357104	Q781413
Q357104	Q488383
Q357104	Q2990593
Q357104	Q16887380
Q357104	Q1168263
Q357104	Q9332
Q357104	Q2996394
Q357104	Q28813620
Q357104	Q1914636
Q357104	Q3769299
Q357104	Q1724915
Q357104	Q13878858
Q357104	Q64732777
Q357104	Q99527517
Q357104	Q937228
Q357104	Q483247
Q357104	Q188572
Q357104	Q42848
Q357104	Q2684591
Q357104	Q11028
Q357104	Q108163
Q357104	Q7184903
Q357104	Q246672
Q357104	Q474328
Q357104	Q41796
Q357104	Q7048977
Q357104	Q1786828
Q357104	Q9380010
Q357104	Q15916540
Q357104	Q5371079
Q357104	Q628523
Q357104	Q183046
Q357104	Q20817253
Q357104	Q16877783
Q357104	Q16889133
Q357104	Q29651519
Q1243001	Q1243001
Q1243001	Q186361
Q1243001	Q2995644
Q1243001	Q4026292
Q1243001	Q30241068
Q1243001	Q1190554
Q1243001	Q26907166
Q1243001	Q35120
Q1243001	Q58415929
Q7590	Q7590
Q7590	Q451967
Q7590	Q4284762
Q7590	Q61788060
Q7590	Q3074541
Q7590	Q17988854
Q7590	Q1914636
Q7590	Q3769299
Q7590	Q1190554
Q7590	Q20937557
Q7590	Q9332
Q7590	Q1150070
Q7590	Q26907166
Q7590	Q16887380
Q7590	Q28813620
Q7590	Q58415929
Q7590	Q99527517
Q7590	Q35120
Q1763090	Q1763090
Q1763090	Q49848
Q1763090	Q3769186
Q1763090	Q234460
Q1763090	Q15621286
Q1763090	Q37866906
Q1763090	Q327000
Q1763090	Q184754
Q1763090	Q47461344
Q1763090	Q107435521
Q1763090	Q13427241
Q1763090	Q386724
Q1763090	Q1554231
Q1763090	Q20937557
Q1763090	Q15401930
Q1763090	Q31464082
Q1763090	Q103940464
Q1763090	Q1864008
Q1763090	Q17537576
Q1763090	Q286583
Q1763090	Q8205328
Q1763090	Q451967
Q1763090	Q1856757
Q1763090	Q2135540
Q1763090	Q1150771
Q1763090	Q16686448
Q1763090	Q16887380
Q1763090	Q488383
Q1763090	Q23958946
Q1763090	Q61788060
Q1763090	Q35120
Q1763090	Q2995644
Q1763090	Q188572
Q1763090	Q223557
Q1763090	Q28813620
Q1763090	Q42848
Q1763090	Q2684591
Q1763090	Q4406616
Q1763090	Q35459920
Q1763090	Q30241068
Q1763090	Q99527517
Q1763090	Q1914636
Q1763090	Q3769299
Q1763090	Q11028
Q1763090	Q1190554
Q1763090	Q108163
Q1763090	Q9332
Q1763090	Q7184903
Q1763090	Q246672
Q1763090	Q474328
Q1763090	Q26907166
Q1763090	Q41796
Q1763090	Q7048977
Q1763090	Q58415929
Q1763090	Q1786828
Q1763090	Q9380010
Q1763090	Q15916540
Q1763090	Q5371079
Q1763090	Q628523
Q1763090	Q183046
Q1763090	Q20817253
Q1763090	Q16877783
Q1763090	Q16889133
Q1763090	Q29651519
Q350604	Q350604
Q350604	Q180684
Q350604	Q71266556
Q350604	Q839578
Q350604	Q1920219
Q350604	Q61788060
Q350604	Q609298
Q350604	Q621184
Q350604	Q1914636
Q350604	Q3769299
Q350604	Q52948
Q350604	Q602884
Q350604	Q921513
Q350604	Q813912
Q350604	Q1190554
Q350604	Q20937557
Q350604	Q9332
Q350604	Q4026292
Q350604	Q483247
Q350604	Q3505845
Q350604	Q2990593
Q350604	Q22294683
Q350604	Q26907166
Q350604	Q16887380
Q350604	Q188572
Q350604	Q2996394
Q350604	Q937228
Q350604	Q28813620
Q350604	Q22269697
Q350604	Q58415929
Q350604	Q42848
Q350604	Q2684591
Q350604	Q35120
Q350604	Q3249551
Q350604	Q13878858
Q350604	Q64732777
Q350604	Q99527517
Q350604	Q11028
Q350604	Q108163
Q350604	Q1150070
Q350604	Q67518978
Q350604	Q7184903
Q350604	Q246672
Q350604	Q474328
Q350604	Q41796
Q350604	Q488383
Q350604	Q7048977
Q350604	Q1786828
Q350604	Q9380010
Q350604	Q15916540
Q350604	Q5371079
Q350604	Q628523
Q350604	Q183046
Q350604	Q20817253
Q350604	Q16877783
Q350604	Q16889133
Q350604	Q29651519
Q8445	Q8445
Q8445	Q223642
Q8445	Q853725
Q8445	Q1047113
Q8445	Q3769299
Q8445	Q602884
Q8445	Q930933
Q8445	Q9081
Q8445	Q105948247
Q8445	Q110403031
Q8445	Q9332
Q8445	Q104127086
Q8445	Q1914636
Q8445	Q483247
Q8445	Q7184903
Q8445	Q58778
Q8445	Q28813620
Q8445	Q21146257
Q8445	Q6671777
Q8445	Q188572
Q8445	Q1190554
Q8445	Q20937557
Q8445	Q488383
Q8445	Q7048977
Q8445	Q16889133
Q8445	Q99527517
Q8445	Q11028
Q8445	Q12488383
Q8445	Q42848
Q8445	Q2684591
Q8445	Q35120
Q8445	Q26907166
Q8445	Q16887380
Q8445	Q108163
Q8445	Q58415929
Q8445	Q246672
Q8445	Q474328
Q8445	Q41796
Q8445	Q1786828
Q8445	Q9380010
Q8445	Q15916540
Q8445	Q5371079
Q8445	Q628523
Q8445	Q183046
Q8445	Q20817253
Q8445	Q16877783
Q8445	Q29651519
Q902378	Q902378
Q902378	Q349
Q902378	Q179226
Q902378	Q747883
Q902378	Q7590
Q902378	Q192581
Q902378	Q212434
Q902378	Q3326454
Q902378	Q451967
Q902378	Q4284762
Q902378	Q6958747
Q902378	Q8187769
Q902378	Q51031626
Q902378	Q6666023
Q902378	Q61788060
Q902378	Q79782
Q902378	Q22299477
Q902378	Q1150070
Q902378	Q17320256
Q902378	Q17988854
Q902378	Q3074541
Q902378	Q193514
Q902378	Q17232516
Q902378	Q12737077
Q902378	Q22299433
Q902378	Q13406554
Q902378	Q15900616
Q902378	Q18608583
Q902378	Q1914636
Q902378	Q3769299
Q902378	Q1190554
Q902378	Q20937557
Q902378	Q9332
Q902378	Q1807498
Q902378	Q476300
Q902378	Q1656682
Q902378	Q15275719
Q902378	Q28877
Q902378	Q1293220
Q902378	Q111752858
Q902378	Q2996394
Q902378	Q2897903
Q902378	Q52948
Q902378	Q26907166
Q902378	Q16722960
Q902378	Q214339
Q902378	Q3249551
Q902378	Q13878858
Q902378	Q64732777
Q902378	Q12044624
Q902378	Q16887380
Q902378	Q4026292
Q902378	Q4897819
Q902378	Q488383
Q902378	Q58415929
Q902378	Q67518978
Q902378	Q67518233
Q902378	Q35120
Q902378	Q28813620
Q902378	Q483247
Q902378	Q188572
Q902378	Q100195948
Q902378	Q99527517
Q902378	Q42848
Q902378	Q2684591
Q902378	Q1207505
Q902378	Q11028
Q902378	Q937228
Q902378	Q108163
Q902378	Q7184903
Q902378	Q246672
Q902378	Q474328
Q902378	Q41796
Q902378	Q7048977
Q902378	Q1786828
Q902378	Q9380010
Q902378	Q15916540
Q902378	Q5371079
Q902378	Q628523
Q902378	Q183046
Q902378	Q20817253
Q902378	Q16877783
Q902378	Q16889133
Q902378	Q29651519
Q379693	Q379693
Q379693	Q837556
Q379693	Q1190554
Q379693	Q177626
Q379693	Q15589476
Q379693	Q26907166
Q379693	Q1800545
Q379693	Q6105831
Q379693	Q58415929
Q379693	Q79782
Q379693	Q815962
Q379693	Q25091543
Q379693	Q35120
Q379693	Q1150070
Q379693	Q17320256
Q379693	Q17988854
Q379693	Q2041929
Q379693	Q105197917
Q379693	Q1293220
Q379693	Q111752858
Q379693	Q9332
Q379693	Q1914636
Q379693	Q16722960
Q379693	Q3249551
Q379693	Q20937557
Q379693	Q67518978
Q379693	Q16887380
Q379693	Q28813620
Q379693	Q99527517
Q17195514	Q17195514
Q17195514	Q625994
Q17195514	Q1656682
Q17195514	Q2761147
Q17195514	Q1190554
Q17195514	Q26907166
Q17195514	Q58415929
Q17195514	Q35120
Q4071928	Q4071928
Q4071928	Q1174599
Q4071928	Q1190554
Q4071928	Q7797190
Q4071928	Q108382343
Q4071928	Q124490
Q4071928	Q4026292
Q4071928	Q26907166
Q4071928	Q3510521
Q4071928	Q86923152
Q4071928	Q2000344
Q4071928	Q2695280
Q4071928	Q1456832
Q4071928	Q1914636
Q4071928	Q1799072
Q4071928	Q3249551
Q4071928	Q12894677
Q4071928	Q189900
Q4071928	Q2526135
Q4071928	Q58415929
Q4071928	Q18603648
Q4071928	Q31464082
Q4071928	Q3537603
Q4071928	Q6765918
Q4071928	Q16686448
Q4071928	Q104637332
Q4071928	Q20937557
Q4071928	Q813912
Q4071928	Q1150070
Q4071928	Q67518978
Q4071928	Q2574811
Q4071928	Q1207505
Q4071928	Q488383
Q4071928	Q35120
Q4071928	Q3505845
Q4071928	Q937228
Q4071928	Q567555
Q4071928	Q16887380
Q4071928	Q67518233
Q4071928	Q104493
Q4071928	Q849149
Q4071928	Q483247
Q4071928	Q28813620
Q4071928	Q21170479
Q4071928	Q188572
Q4071928	Q29896155
Q4071928	Q99527517
Q4071928	Q42848
Q4071928	Q2684591
Q4071928	Q10862449
Q4071928	Q55091441
Q4071928	Q11028
Q4071928	Q108163
Q4071928	Q36161
Q4071928	Q930933
Q4071928	Q2995644
Q4071928	Q7184903
Q4071928	Q217594
Q4071928	Q864377
Q4071928	Q5469988
Q4071928	Q246672
Q4071928	Q474328
Q4071928	Q30241068
Q4071928	Q16889133
Q4071928	Q41796
Q4071928	Q4393498
Q4071928	Q7048977
Q4071928	Q1786828
Q4071928	Q9380010
Q4071928	Q15916540
Q4071928	Q5371079
Q4071928	Q628523
Q4071928	Q183046
Q4071928	Q20817253
Q4071928	Q16877783
Q4071928	Q29651519
Q124757	Q124757
Q124757	Q273120
Q124757	Q686984
Q124757	Q180684
Q124757	Q628523
Q124757	Q1190554
Q124757	Q1914636
Q124757	Q7897387
Q124757	Q839578
Q124757	Q11028
Q124757	Q26907166
Q124757	Q20937557
Q124757	Q2672648
Q124757	Q3482410
Q124757	Q7184903
Q124757	Q609298
Q124757	Q921513
Q124757	Q16887380
Q124757	Q58415929
Q124757	Q52948
Q124757	Q602884
Q124757	Q9332
Q124757	Q2990593
Q124757	Q22294683
Q124757	Q488383
Q124757	Q7048977
Q124757	Q28813620
Q124757	Q35120
Q124757	Q4026292
Q124757	Q483247
Q124757	Q2996394
Q124757	Q22269697
Q124757	Q99527517
Q124757	Q188572
Q124757	Q3249551
Q124757	Q13878858
Q124757	Q64732777
Q124757	Q42848
Q124757	Q2684591
Q124757	Q1150070
Q124757	Q67518978
Q124757	Q108163
Q124757	Q246672
Q124757	Q474328
Q124757	Q41796
Q124757	Q1786828
Q124757	Q9380010
Q124757	Q15916540
Q124757	Q5371079
Q124757	Q183046
Q124757	Q20817253
Q124757	Q16877783
Q124757	Q16889133
Q124757	Q29651519
Q3199915	Q3199915
Q3199915	Q132821
Q3199915	Q750215
Q3199915	Q1190554
Q3199915	Q83267
Q3199915	Q149086
Q3199915	Q16688120
Q3199915	Q1184244
Q3199915	Q26907166
Q3199915	Q1456832
Q3199915	Q844482
Q3199915	Q74948922
Q3199915	Q58415929
Q3199915	Q124490
Q3199915	Q4026292
Q3199915	Q3537603
Q3199915	Q6765918
Q3199915	Q35120
Q3199915	Q4
Q3199915	Q2956046
Q3199915	Q3505845
Q3199915	Q1914636
Q3199915	Q567555
Q3199915	Q104493
Q3199915	Q849149
Q3199915	Q20937557
Q3199915	Q1150070
Q3199915	Q3537517
Q3199915	Q483247
Q3199915	Q937228
Q3199915	Q21170479
Q3199915	Q188572
Q3199915	Q29896155
Q3199915	Q17320256
Q3199915	Q65757353
Q3199915	Q16887380
Q3199915	Q42848
Q3199915	Q2684591
Q3199915	Q28813620
Q3199915	Q1293220
Q3199915	Q111752858
Q3199915	Q1207505
Q3199915	Q10862449
Q3199915	Q55091441
Q3199915	Q11028
Q3199915	Q16722960
Q3199915	Q108163
Q3199915	Q36161
Q3199915	Q930933
Q3199915	Q99527517
Q3199915	Q2995644
Q3199915	Q3249551
Q3199915	Q7184903
Q3199915	Q217594
Q3199915	Q864377
Q3199915	Q5469988
Q3199915	Q246672
Q3199915	Q474328
Q3199915	Q30241068
Q3199915	Q67518978
Q3199915	Q16889133
Q3199915	Q41796
Q3199915	Q4393498
Q3199915	Q488383
Q3199915	Q7048977
Q3199915	Q1786828
Q3199915	Q9380010
Q3199915	Q15916540
Q3199915	Q16686448
Q3199915	Q5371079
Q3199915	Q628523
Q3199915	Q183046
Q3199915	Q20817253
Q3199915	Q16877783
Q3199915	Q29651519
Q177626	Q177626
Q177626	Q1190554
Q177626	Q1800545
Q177626	Q26907166
Q177626	Q79782
Q177626	Q1150070
Q177626	Q17320256
Q177626	Q17988854
Q177626	Q58415929
Q177626	Q1293220
Q177626	Q111752858
Q177626	Q9332
Q177626	Q35120
Q177626	Q1914636
Q177626	Q16722960
Q177626	Q3249551
Q177626	Q20937557
Q177626	Q67518978
